date,city,latitude,longitude,pm25,pm10,o3,no2,so2,co,aqi,temperature_c,humidity_percent,wind_speed_mps,month,day
2021-04-04,Phoenix,33.4484,-112.074,13.36,36.04,38.68,19.47,7.23,0.69,33,18.13,67.0,7.0,4,4
2021-04-05,Phoenix,33.4484,-112.074,13.83,26.86,39.39,26.98,7.47,0.78,37,26.41,47.3,6.2,4,5
2021-04-06,Phoenix,33.4484,-112.074,10.59,35.34,30.07,25.2,7.61,0.55,28,16.83,49.5,9.7,4,6
2021-04-07,Phoenix,33.4484,-112.074,18.58,28.84,24.92,18.22,6.27,0.5,29,19.12,48.9,7.2,4,7
2021-04-08,Phoenix,33.4484,-112.074,13.51,20.15,44.21,29.56,4.88,0.69,46,26.28,81.2,9.5,4,8
2021-04-09,Phoenix,33.4484,-112.074,14.69,25.39,39.98,26.65,5.38,0.55,39,10.45,85.2,5.0,4,9
2021-04-10,Phoenix,33.4484,-112.074,9.89,32.35,35.17,21.34,7.41,0.76,39,25.03,77.3,3.0,4,10
2021-04-11,Phoenix,33.4484,-112.074,15.71,39.65,36.0,28.74,6.48,0.42,33,9.1,43.0,2.4,4,11
2021-04-12,Phoenix,33.4484,-112.074,10.84,20.56,47.25,29.29,4.25,0.5,47,17.84,42.3,9.4,4,12
2021-04-13,Phoenix,33.4484,-112.074,12.58,22.62,45.56,25.72,6.73,0.42,46,16.97,40.7,8.7,4,13
2021-04-14,Phoenix,33.4484,-112.074,18.98,36.04,24.11,19.35,4.81,0.73,25,16.98,34.8,2.4,4,14
2021-04-15,Phoenix,33.4484,-112.074,12.9,38.29,33.68,19.13,7.82,0.62,38,10.6,57.6,4.1,4,15
2021-04-16,Phoenix,33.4484,-112.074,14.95,29.76,41.16,20.58,5.14,0.69,43,19.47,69.7,6.7,4,16
2021-04-17,Phoenix,33.4484,-112.074,11.03,36.76,35.48,21.17,6.66,0.74,34,9.26,42.2,8.2,4,17
2021-04-18,Phoenix,33.4484,-112.074,16.53,31.25,42.72,26.03,4.6,0.74,46,14.9,79.3,6.9,4,18
2021-04-19,Phoenix,33.4484,-112.074,12.56,29.65,36.07,27.31,6.66,0.66,34,20.14,44.1,7.5,4,19
2021-04-20,Phoenix,33.4484,-112.074,16.08,28.05,33.72,31.7,6.03,0.55,37,12.36,70.6,1.6,4,20
2021-04-21,Phoenix,33.4484,-112.074,15.74,25.12,39.91,16.45,4.98,0.51,41,11.77,34.8,3.5,4,21
2021-04-22,Phoenix,33.4484,-112.074,13.07,29.27,43.84,21.44,4.82,0.79,42,16.03,45.1,1.1,4,22
2021-04-23,Phoenix,33.4484,-112.074,18.52,30.56,27.64,31.47,7.49,0.67,30,13.88,61.3,9.3,4,23
2021-04-24,Phoenix,33.4484,-112.074,14.68,35.71,39.64,25.09,5.71,0.56,37,11.18,32.1,10.0,4,24
2021-04-25,Phoenix,33.4484,-112.074,13.21,28.79,46.68,29.66,4.05,0.56,42,20.71,86.4,5.8,4,25
2021-04-26,Phoenix,33.4484,-112.074,17.33,36.18,33.97,20.02,4.55,0.77,35,22.59,59.1,7.5,4,26
2021-04-27,Phoenix,33.4484,-112.074,10.42,29.99,39.35,19.09,7.45,0.68,37,22.42,79.3,7.5,4,27
2021-04-28,Phoenix,33.4484,-112.074,19.12,20.69,37.45,27.08,5.35,0.53,35,20.56,62.3,5.3,4,28
2021-04-29,Phoenix,33.4484,-112.074,16.3,36.3,39.89,16.83,6.43,0.62,43,22.69,79.5,3.3,4,29
2021-04-30,Phoenix,33.4484,-112.074,16.16,28.12,31.0,26.03,7.08,0.47,32,13.5,36.7,7.5,4,30
2021-05-01,Phoenix,33.4484,-112.074,10.48,32.85,41.65,24.86,6.63,0.72,41,16.75,65.5,7.6,5,1
2021-05-02,Phoenix,33.4484,-112.074,9.84,38.74,38.59,18.41,6.97,0.47,36,25.19,65.2,2.9,5,2
2021-05-03,Phoenix,33.4484,-112.074,13.02,25.21,27.29,25.03,5.49,0.76,28,17.86,35.7,4.6,5,3
2021-05-04,Phoenix,33.4484,-112.074,13.78,37.71,36.0,30.19,4.11,0.64,35,7.69,78.6,2.0,5,4
2021-05-05,Phoenix,33.4484,-112.074,17.06,21.39,28.61,21.2,6.76,0.77,33,12.01,65.0,2.4,5,5
2021-05-06,Phoenix,33.4484,-112.074,16.23,27.43,37.27,17.7,5.37,0.66,34,15.67,48.3,5.7,5,6
2021-05-07,Phoenix,33.4484,-112.074,16.84,27.29,42.6,18.26,7.17,0.47,44,15.68,72.2,3.9,5,7
2021-05-08,Phoenix,33.4484,-112.074,12.91,28.54,23.53,21.77,7.7,0.73,24,23.38,88.1,8.6,5,8
2021-05-09,Phoenix,33.4484,-112.074,18.46,24.28,43.28,27.35,4.49,0.41,42,11.53,42.4,6.6,5,9
2021-05-10,Phoenix,33.4484,-112.074,16.06,34.79,39.93,17.54,6.8,0.54,35,26.84,45.9,7.5,5,10
2021-05-11,Phoenix,33.4484,-112.074,13.82,36.03,37.28,23.81,6.62,0.79,38,10.74,39.3,3.9,5,11
2021-05-12,Phoenix,33.4484,-112.074,14.58,35.23,35.72,17.1,7.37,0.59,33,22.64,60.6,3.3,5,12
2021-05-13,Phoenix,33.4484,-112.074,14.13,28.36,38.13,26.99,5.77,0.7,41,16.68,64.5,9.4,5,13
2021-05-14,Phoenix,33.4484,-112.074,16.87,23.31,36.64,26.05,6.0,0.51,38,14.13,80.9,6.0,5,14
2021-05-15,Phoenix,33.4484,-112.074,11.7,34.12,33.52,26.47,6.69,0.45,32,12.11,59.0,7.3,5,15
2021-05-16,Phoenix,33.4484,-112.074,17.96,34.71,23.47,20.57,5.26,0.6,23,14.95,58.2,2.6,5,16
2021-05-17,Phoenix,33.4484,-112.074,10.32,37.44,40.66,26.35,4.97,0.48,42,24.59,49.5,7.2,5,17
2021-05-18,Phoenix,33.4484,-112.074,14.15,25.92,28.48,30.84,5.06,0.6,30,21.74,59.5,3.3,5,18
2021-05-19,Phoenix,33.4484,-112.074,19.01,21.45,24.92,19.06,4.79,0.72,21,27.45,85.7,3.6,5,19
2021-05-20,Phoenix,33.4484,-112.074,16.62,28.3,41.41,25.82,4.32,0.77,44,22.33,46.5,3.6,5,20
2021-05-21,Phoenix,33.4484,-112.074,12.21,33.99,45.94,17.52,6.06,0.49,49,24.3,68.7,4.7,5,21
2021-05-22,Phoenix,33.4484,-112.074,15.28,21.71,25.92,19.28,4.41,0.42,24,22.42,67.3,1.2,5,22
2021-05-23,Phoenix,33.4484,-112.074,13.98,29.12,39.11,25.82,5.24,0.44,36,25.89,55.7,4.6,5,23
2021-05-24,Phoenix,33.4484,-112.074,14.51,21.11,38.4,28.91,4.92,0.66,37,9.43,89.8,7.2,5,24
2021-05-25,Phoenix,33.4484,-112.074,18.78,35.14,25.04,26.92,5.96,0.5,22,20.49,60.2,5.0,5,25
2021-05-26,Phoenix,33.4484,-112.074,12.67,21.95,38.29,27.2,4.62,0.47,40,23.68,76.5,5.8,5,26
2021-05-27,Phoenix,33.4484,-112.074,14.71,20.03,32.61,17.14,5.2,0.45,33,15.6,61.9,8.9,5,27
2021-05-28,Phoenix,33.4484,-112.074,14.41,33.38,37.83,30.52,4.39,0.68,36,20.25,60.3,8.1,5,28
2021-05-29,Phoenix,33.4484,-112.074,9.84,27.14,39.65,16.09,6.13,0.53,37,16.47,83.9,2.1,5,29
2021-05-30,Phoenix,33.4484,-112.074,10.97,33.15,44.06,18.55,6.44,0.65,40,19.5,46.0,5.2,5,30
2021-05-31,Phoenix,33.4484,-112.074,18.82,26.3,35.04,20.28,4.41,0.74,39,16.64,54.4,2.8,5,31
2021-06-01,Phoenix,33.4484,-112.074,18.19,27.18,27.77,26.53,5.64,0.71,27,26.48,89.9,1.1,6,1
2021-06-02,Phoenix,33.4484,-112.074,17.96,34.21,25.92,22.16,4.7,0.41,22,16.69,31.4,1.3,6,2
2021-06-03,Phoenix,33.4484,-112.074,9.7,24.72,21.72,16.49,7.44,0.75,22,20.77,47.1,5.2,6,3
2021-06-04,Phoenix,33.4484,-112.074,16.13,26.47,44.06,23.7,5.01,0.36,42,21.32,42.5,9.3,6,4
2021-06-05,Phoenix,33.4484,-112.074,8.74,30.47,38.96,26.49,7.05,0.59,36,15.62,85.7,6.3,6,5
2021-06-06,Phoenix,33.4484,-112.074,13.48,21.96,39.41,23.56,6.2,0.71,42,21.6,38.5,6.7,6,6
2021-06-07,Phoenix,33.4484,-112.074,11.63,33.76,31.61,18.79,7.19,0.65,31,16.72,40.2,7.9,6,7
2021-06-08,Phoenix,33.4484,-112.074,17.92,31.65,33.67,20.87,5.92,0.67,33,22.26,87.9,6.8,6,8
2021-06-09,Phoenix,33.4484,-112.074,9.05,32.41,29.28,20.87,4.11,0.5,30,18.8,59.5,2.4,6,9
2021-06-10,Phoenix,33.4484,-112.074,12.53,19.39,30.34,16.31,3.58,0.46,32,24.32,46.4,1.5,6,10
2021-06-11,Phoenix,33.4484,-112.074,8.39,32.69,32.09,26.82,3.82,0.7,34,24.65,34.7,6.8,6,11
2021-06-12,Phoenix,33.4484,-112.074,14.33,35.97,32.1,21.25,4.98,0.47,31,18.93,68.2,1.6,6,12
2021-06-13,Phoenix,33.4484,-112.074,13.73,28.69,23.19,22.68,6.41,0.4,27,14.22,47.1,9.6,6,13
2021-06-14,Phoenix,33.4484,-112.074,9.33,17.61,22.58,23.32,3.63,0.62,23,7.17,31.6,4.9,6,14
2021-06-15,Phoenix,33.4484,-112.074,12.06,26.79,40.11,26.25,5.16,0.7,44,20.57,70.5,4.0,6,15
2021-06-16,Phoenix,33.4484,-112.074,8.43,37.32,26.86,20.72,5.74,0.61,26,9.98,35.5,4.0,6,16
2021-06-17,Phoenix,33.4484,-112.074,14.95,22.04,23.31,17.58,3.69,0.64,26,23.86,41.5,3.1,6,17
2021-06-18,Phoenix,33.4484,-112.074,11.12,32.21,21.94,17.01,6.34,0.62,19,8.6,40.9,0.9,6,18
2021-06-19,Phoenix,33.4484,-112.074,8.83,33.86,21.3,24.74,5.08,0.67,24,24.2,67.4,3.1,6,19
2021-06-20,Phoenix,33.4484,-112.074,10.01,20.76,23.01,23.35,6.59,0.36,25,23.32,46.7,9.2,6,20
2021-06-21,Phoenix,33.4484,-112.074,8.63,24.51,36.93,26.87,5.92,0.66,38,22.07,52.7,5.8,6,21
2021-06-22,Phoenix,33.4484,-112.074,18.14,36.65,21.85,16.26,3.52,0.52,23,13.42,41.4,5.2,6,22
2021-06-23,Phoenix,33.4484,-112.074,14.59,20.72,22.77,17.12,5.89,0.45,21,15.67,38.3,4.6,6,23
2021-06-24,Phoenix,33.4484,-112.074,13.24,23.88,37.52,14.48,4.18,0.51,34,6.99,46.7,6.1,6,24
2021-06-25,Phoenix,33.4484,-112.074,15.31,22.82,32.73,21.47,5.08,0.42,34,17.54,33.3,3.4,6,25
2021-06-26,Phoenix,33.4484,-112.074,12.78,25.52,23.91,17.09,4.37,0.38,25,24.32,38.2,2.5,6,26
2021-06-27,Phoenix,33.4484,-112.074,12.18,25.65,28.01,21.65,5.81,0.44,28,19.97,65.4,3.1,6,27
2021-06-28,Phoenix,33.4484,-112.074,16.34,18.04,26.62,26.92,4.45,0.74,26,9.03,64.0,4.9,6,28
2021-06-29,Phoenix,33.4484,-112.074,17.9,33.3,33.03,17.83,5.77,0.53,32,8.08,44.4,5.8,6,29
2021-06-30,Phoenix,33.4484,-112.074,16.03,35.55,44.53,14.38,5.0,0.64,48,19.51,62.9,8.2,6,30
2021-07-01,Phoenix,33.4484,-112.074,12.54,17.48,31.37,16.22,4.7,0.56,26,9.02,65.7,7.3,7,1
2021-07-02,Phoenix,33.4484,-112.074,13.73,26.38,36.28,25.13,5.71,0.44,35,23.5,71.1,10.0,7,2
2021-07-03,Phoenix,33.4484,-112.074,14.95,24.27,37.07,18.26,6.25,0.63,34,13.36,35.4,7.2,7,3
2021-07-04,Phoenix,33.4484,-112.074,14.9,28.59,33.01,26.58,6.47,0.64,29,17.91,60.7,3.8,7,4
2021-07-05,Phoenix,33.4484,-112.074,14.47,31.97,41.54,18.28,5.87,0.44,38,21.49,72.5,1.2,7,5
2021-07-06,Phoenix,33.4484,-112.074,12.27,25.98,21.61,15.84,4.88,0.47,24,21.96,58.3,1.3,7,6
2021-07-07,Phoenix,33.4484,-112.074,9.43,22.87,32.67,21.97,3.28,0.64,37,11.97,55.3,1.2,7,7
2021-07-08,Phoenix,33.4484,-112.074,9.16,24.73,21.64,16.51,3.81,0.68,21,15.14,60.9,2.2,7,8
2021-07-09,Phoenix,33.4484,-112.074,7.17,17.83,41.58,27.43,6.07,0.55,42,6.63,30.6,5.2,7,9
2021-07-10,Phoenix,33.4484,-112.074,11.65,20.02,33.14,22.02,5.18,0.43,30,15.57,77.9,6.9,7,10
2021-07-11,Phoenix,33.4484,-112.074,16.4,27.62,37.65,16.45,3.91,0.45,40,11.23,36.1,5.0,7,11
2021-07-12,Phoenix,33.4484,-112.074,16.36,30.93,35.88,15.0,6.66,0.49,38,17.65,84.5,6.0,7,12
2021-07-13,Phoenix,33.4484,-112.074,8.32,26.67,23.4,16.26,5.24,0.4,23,21.1,37.9,7.4,7,13
2021-07-14,Phoenix,33.4484,-112.074,14.94,32.7,35.82,23.83,3.8,0.36,33,7.57,64.4,9.1,7,14
2021-07-15,Phoenix,33.4484,-112.074,7.18,29.56,29.37,17.59,4.84,0.31,33,7.21,57.1,6.1,7,15
2021-07-16,Phoenix,33.4484,-112.074,8.57,15.97,27.58,24.08,4.93,0.47,22,14.11,64.3,2.6,7,16
2021-07-17,Phoenix,33.4484,-112.074,12.24,24.86,26.11,16.77,4.84,0.54,25,16.92,66.4,4.9,7,17
2021-07-18,Phoenix,33.4484,-112.074,8.28,31.34,31.41,20.52,4.64,0.59,31,19.94,30.5,6.9,7,18
2021-07-19,Phoenix,33.4484,-112.074,10.95,33.21,37.1,12.45,6.91,0.36,36,7.23,85.3,2.6,7,19
2021-07-20,Phoenix,33.4484,-112.074,15.13,25.4,31.27,22.9,4.27,0.52,28,22.52,50.8,3.4,7,20
2021-07-21,Phoenix,33.4484,-112.074,15.14,30.98,40.61,12.5,4.0,0.62,37,19.44,74.9,2.9,7,21
2021-07-22,Phoenix,33.4484,-112.074,9.51,15.82,32.86,19.84,5.34,0.43,34,18.21,56.9,4.4,7,22
2021-07-23,Phoenix,33.4484,-112.074,9.55,16.64,26.46,15.26,6.03,0.34,22,18.35,56.8,3.7,7,23
2021-07-24,Phoenix,33.4484,-112.074,10.74,27.43,21.1,20.34,6.83,0.43,24,12.68,35.0,8.4,7,24
2021-07-25,Phoenix,33.4484,-112.074,16.4,26.3,30.5,26.91,4.75,0.39,31,21.74,83.2,5.8,7,25
2021-07-26,Phoenix,33.4484,-112.074,14.1,21.66,27.98,13.84,6.97,0.64,32,6.3,48.6,3.3,7,26
2021-07-27,Phoenix,33.4484,-112.074,15.8,19.51,22.43,15.14,3.28,0.32,26,24.74,31.4,9.1,7,27
2021-07-28,Phoenix,33.4484,-112.074,9.84,28.48,31.96,12.8,3.54,0.44,35,5.55,40.3,8.4,7,28
2021-07-29,Phoenix,33.4484,-112.074,8.77,31.17,20.42,21.3,3.98,0.64,24,17.31,61.0,3.2,7,29
2021-07-30,Phoenix,33.4484,-112.074,15.95,31.54,36.16,22.58,5.19,0.35,40,15.45,58.5,9.3,7,30
2021-07-31,Phoenix,33.4484,-112.074,12.72,25.44,23.9,22.78,3.16,0.64,22,13.34,47.8,8.3,7,31
2021-08-01,Phoenix,33.4484,-112.074,9.77,28.11,35.45,19.58,5.35,0.54,36,4.86,37.1,6.3,8,1
2021-08-02,Phoenix,33.4484,-112.074,15.44,22.06,29.59,21.79,4.0,0.48,32,16.17,59.0,7.0,8,2
2021-08-03,Phoenix,33.4484,-112.074,9.88,25.71,16.34,23.81,2.57,0.57,20,4.42,40.4,6.9,8,3
2021-08-04,Phoenix,33.4484,-112.074,13.89,27.7,30.91,23.71,6.25,0.51,29,18.95,53.2,8.0,8,4
2021-08-05,Phoenix,33.4484,-112.074,15.75,28.97,23.46,21.26,4.03,0.38,20,20.96,54.6,4.5,8,5
2021-08-06,Phoenix,33.4484,-112.074,12.7,19.01,32.22,10.4,5.51,0.6,33,16.27,57.7,2.9,8,6
2021-08-07,Phoenix,33.4484,-112.074,11.5,14.93,35.34,25.94,2.58,0.38,32,9.16,88.2,1.5,8,7
2021-08-08,Phoenix,33.4484,-112.074,6.54,13.42,22.31,23.1,3.02,0.4,27,19.02,60.6,7.4,8,8
2021-08-09,Phoenix,33.4484,-112.074,9.64,17.07,15.99,20.3,6.49,0.3,19,21.75,49.8,8.9,8,9
2021-08-10,Phoenix,33.4484,-112.074,14.43,28.07,27.1,22.55,3.31,0.59,24,21.83,58.8,8.5,8,10
2021-08-11,Phoenix,33.4484,-112.074,12.25,18.72,16.32,20.65,2.61,0.45,21,20.07,85.5,1.2,8,11
2021-08-12,Phoenix,33.4484,-112.074,15.65,13.23,27.49,12.51,4.51,0.63,27,20.81,81.2,9.5,8,12
2021-08-13,Phoenix,33.4484,-112.074,10.07,26.48,30.01,15.53,4.69,0.58,27,23.16,51.9,1.9,8,13
2021-08-14,Phoenix,33.4484,-112.074,12.3,28.89,33.1,12.86,6.24,0.4,29,5.73,35.4,7.6,8,14
2021-08-15,Phoenix,33.4484,-112.074,7.24,27.3,33.61,12.36,4.02,0.63,35,9.62,53.5,4.5,8,15
2021-08-16,Phoenix,33.4484,-112.074,7.31,26.17,30.85,23.04,4.14,0.44,31,8.56,73.4,8.8,8,16
2021-08-17,Phoenix,33.4484,-112.074,9.76,22.47,36.9,10.82,3.84,0.64,41,15.18,42.3,7.0,8,17
2021-08-18,Phoenix,33.4484,-112.074,11.71,18.88,38.16,14.46,4.77,0.52,36,17.53,44.5,5.6,8,18
2021-08-19,Phoenix,33.4484,-112.074,14.69,31.13,25.41,14.96,5.14,0.46,21,10.45,39.5,8.1,8,19
2021-08-20,Phoenix,33.4484,-112.074,7.24,25.1,15.97,15.1,6.26,0.33,13,16.53,81.2,1.2,8,20
2021-08-21,Phoenix,33.4484,-112.074,11.55,15.92,37.09,25.36,5.89,0.44,34,16.79,66.1,9.6,8,21
2021-08-22,Phoenix,33.4484,-112.074,10.34,28.52,34.51,21.73,4.45,0.59,35,9.51,59.5,7.7,8,22
2021-08-23,Phoenix,33.4484,-112.074,14.03,19.29,22.21,19.38,3.05,0.3,24,21.27,78.1,9.6,8,23
2021-08-24,Phoenix,33.4484,-112.074,7.7,24.32,32.75,22.08,2.75,0.46,36,13.0,78.2,7.9,8,24
2021-08-25,Phoenix,33.4484,-112.074,10.32,14.92,26.32,25.46,2.7,0.28,30,10.34,68.3,5.1,8,25
2021-08-26,Phoenix,33.4484,-112.074,13.04,14.82,24.89,19.41,4.99,0.42,27,15.25,83.7,6.8,8,26
2021-08-27,Phoenix,33.4484,-112.074,7.77,27.6,18.02,23.66,5.43,0.28,23,20.42,75.4,3.0,8,27
2021-08-28,Phoenix,33.4484,-112.074,12.49,20.04,15.11,17.93,5.33,0.54,20,21.98,30.6,1.4,8,28
2021-08-29,Phoenix,33.4484,-112.074,11.97,20.62,33.21,13.83,4.75,0.48,35,15.26,72.4,5.2,8,29
2021-08-30,Phoenix,33.4484,-112.074,10.93,26.79,29.16,11.54,3.72,0.41,30,20.23,36.0,8.7,8,30
2021-08-31,Phoenix,33.4484,-112.074,15.19,16.31,15.0,16.57,5.11,0.47,11,19.87,58.7,7.0,8,31
2021-09-01,Phoenix,33.4484,-112.074,9.75,26.96,15.51,23.09,2.96,0.59,26,9.34,37.5,7.1,9,1
2021-09-02,Phoenix,33.4484,-112.074,14.66,24.72,20.13,19.84,2.59,0.57,22,5.45,59.0,2.4,9,2
2021-09-03,Phoenix,33.4484,-112.074,6.2,19.54,15.58,24.13,5.67,0.23,22,14.41,47.6,5.3,9,3
2021-09-04,Phoenix,33.4484,-112.074,5.98,26.28,33.01,14.47,5.57,0.57,30,21.58,77.5,2.9,9,4
2021-09-05,Phoenix,33.4484,-112.074,9.88,19.85,23.96,11.84,5.93,0.31,27,14.95,84.2,2.1,9,5
2021-09-06,Phoenix,33.4484,-112.074,14.44,22.1,24.05,12.05,2.14,0.53,20,21.31,88.2,2.1,9,6
2021-09-07,Phoenix,33.4484,-112.074,8.39,19.98,33.83,8.63,5.86,0.35,37,9.95,34.5,2.9,9,7
2021-09-08,Phoenix,33.4484,-112.074,5.91,17.66,21.78,17.2,2.74,0.26,26,18.34,53.8,6.5,9,8
2021-09-09,Phoenix,33.4484,-112.074,13.4,29.39,24.39,22.29,5.53,0.28,20,12.17,73.6,8.0,9,9
2021-09-10,Phoenix,33.4484,-112.074,5.51,20.34,35.96,11.27,4.55,0.56,32,13.24,34.8,4.0,9,10
2021-09-11,Phoenix,33.4484,-112.074,5.94,17.08,21.08,9.22,4.63,0.32,22,3.67,82.3,7.6,9,11
2021-09-12,Phoenix,33.4484,-112.074,4.99,25.31,32.68,15.22,5.16,0.37,32,8.16,82.5,5.4,9,12
2021-09-13,Phoenix,33.4484,-112.074,12.09,13.07,32.65,14.1,2.67,0.52,34,8.07,42.2,7.6,9,13
2021-09-14,Phoenix,33.4484,-112.074,5.23,13.63,36.05,22.76,5.09,0.51,38,14.38,70.0,5.6,9,14
2021-09-15,Phoenix,33.4484,-112.074,12.53,23.94,14.03,20.51,4.97,0.27,23,6.62,37.4,8.4,9,15
2021-09-16,Phoenix,33.4484,-112.074,5.95,25.31,31.71,14.45,5.59,0.61,35,15.49,74.3,9.5,9,16
2021-09-17,Phoenix,33.4484,-112.074,10.65,27.44,18.99,16.8,5.43,0.6,21,3.72,70.8,6.4,9,17
2021-09-18,Phoenix,33.4484,-112.074,12.25,17.85,22.05,14.85,5.8,0.54,21,7.59,50.8,8.8,9,18
2021-09-19,Phoenix,33.4484,-112.074,14.76,22.8,26.04,14.08,2.6,0.38,23,13.4,58.4,2.3,9,19
2021-09-20,Phoenix,33.4484,-112.074,7.88,18.62,19.78,10.17,4.91,0.35,16,13.18,67.0,4.9,9,20
2021-09-21,Phoenix,33.4484,-112.074,14.35,15.8,31.22,8.7,3.15,0.42,34,8.27,81.3,1.7,9,21
2021-09-22,Phoenix,33.4484,-112.074,5.41,14.3,22.71,11.51,5.74,0.24,23,19.87,55.4,4.7,9,22
2021-09-23,Phoenix,33.4484,-112.074,14.01,29.14,35.19,12.19,2.95,0.34,39,9.74,81.9,8.8,9,23
2021-09-24,Phoenix,33.4484,-112.074,10.27,11.28,23.5,20.46,5.3,0.27,24,15.92,78.6,5.4,9,24
2021-09-25,Phoenix,33.4484,-112.074,14.45,13.59,25.3,16.22,2.6,0.45,23,9.46,38.2,1.3,9,25
2021-09-26,Phoenix,33.4484,-112.074,14.24,11.61,25.49,11.36,2.69,0.45,22,11.16,56.4,8.7,9,26
2021-09-27,Phoenix,33.4484,-112.074,5.92,15.98,21.52,10.31,4.03,0.49,19,19.7,62.0,8.7,9,27
2021-09-28,Phoenix,33.4484,-112.074,12.72,18.64,35.28,20.52,3.4,0.26,32,6.78,54.9,3.1,9,28
2021-09-29,Phoenix,33.4484,-112.074,6.1,16.88,24.17,21.38,5.83,0.34,24,7.17,74.9,4.7,9,29
2021-09-30,Phoenix,33.4484,-112.074,7.22,22.82,30.95,15.94,4.96,0.39,35,21.36,47.3,4.9,9,30
2021-10-01,Phoenix,33.4484,-112.074,12.62,16.5,33.26,21.1,3.49,0.46,35,18.27,49.7,9.8,10,1
2021-10-02,Phoenix,33.4484,-112.074,6.51,29.86,23.99,19.49,5.06,0.29,19,16.29,54.8,6.6,10,2
2021-10-03,Phoenix,33.4484,-112.074,13.91,23.1,24.89,21.03,5.34,0.24,23,18.53,68.2,6.9,10,3
2021-10-04,Phoenix,33.4484,-112.074,7.13,23.8,25.22,12.3,3.32,0.28,22,7.32,34.2,1.9,10,4
2021-10-05,Phoenix,33.4484,-112.074,10.56,23.86,12.22,14.22,2.47,0.21,16,6.47,44.4,5.3,10,5
2021-10-06,Phoenix,33.4484,-112.074,10.68,24.27,15.18,10.3,5.76,0.39,19,8.02,37.4,9.4,10,6
2021-10-07,Phoenix,33.4484,-112.074,14.44,21.91,22.16,11.0,5.66,0.35,18,10.58,75.7,7.4,10,7
2021-10-08,Phoenix,33.4484,-112.074,10.52,25.96,17.35,20.1,5.21,0.42,19,11.09,52.1,4.9,10,8
2021-10-09,Phoenix,33.4484,-112.074,7.39,18.12,22.45,18.22,3.99,0.2,25,21.8,65.7,0.6,10,9
2021-10-10,Phoenix,33.4484,-112.074,7.4,17.73,30.3,14.24,2.04,0.43,31,5.88,70.8,7.3,10,10
2021-10-11,Phoenix,33.4484,-112.074,8.11,18.32,29.09,23.5,5.4,0.56,32,6.35,51.7,6.5,10,11
2021-10-12,Phoenix,33.4484,-112.074,13.12,24.81,15.84,12.7,4.0,0.33,19,10.63,57.5,2.7,10,12
2021-10-13,Phoenix,33.4484,-112.074,12.1,12.82,30.52,20.23,2.57,0.36,30,21.24,35.1,3.2,10,13
2021-10-14,Phoenix,33.4484,-112.074,6.6,23.67,19.42,8.58,3.89,0.48,24,13.78,63.4,5.6,10,14
2021-10-15,Phoenix,33.4484,-112.074,13.32,10.16,19.06,10.26,4.69,0.2,23,6.37,69.8,7.6,10,15
2021-10-16,Phoenix,33.4484,-112.074,4.84,27.58,22.79,12.16,2.61,0.21,23,14.63,51.0,3.5,10,16
2021-10-17,Phoenix,33.4484,-112.074,5.97,24.77,20.8,14.33,3.53,0.37,22,12.67,83.3,5.6,10,17
2021-10-18,Phoenix,33.4484,-112.074,11.53,16.75,32.67,21.69,3.79,0.4,31,18.49,70.0,4.2,10,18
2021-10-19,Phoenix,33.4484,-112.074,11.32,28.89,28.42,17.37,5.8,0.23,27,8.92,79.0,7.6,10,19
2021-10-20,Phoenix,33.4484,-112.074,10.31,29.86,19.6,16.18,5.93,0.38,17,7.8,61.2,2.5,10,20
2021-10-21,Phoenix,33.4484,-112.074,6.81,14.38,17.62,17.52,3.0,0.58,18,8.7,38.6,0.7,10,21
2021-10-22,Phoenix,33.4484,-112.074,10.6,26.35,34.91,15.69,2.66,0.25,36,12.22,54.6,4.9,10,22
2021-10-23,Phoenix,33.4484,-112.074,12.86,23.89,15.23,19.56,3.14,0.21,22,2.94,53.6,8.2,10,23
2021-10-24,Phoenix,33.4484,-112.074,9.48,13.07,28.6,19.0,5.05,0.5,31,10.07,33.5,5.3,10,24
2021-10-25,Phoenix,33.4484,-112.074,10.27,17.12,14.25,12.5,5.48,0.4,9,7.73,89.8,8.4,10,25
2021-10-26,Phoenix,33.4484,-112.074,5.5,14.05,12.71,13.4,4.33,0.41,16,4.23,54.0,3.0,10,26
2021-10-27,Phoenix,33.4484,-112.074,5.27,25.41,20.44,12.59,3.47,0.53,24,21.76,39.0,0.8,10,27
2021-10-28,Phoenix,33.4484,-112.074,10.56,29.47,15.35,10.85,3.86,0.32,14,11.4,66.7,6.9,10,28
2021-10-29,Phoenix,33.4484,-112.074,5.76,13.47,30.58,19.93,2.29,0.35,32,2.48,77.7,7.5,10,29
2021-10-30,Phoenix,33.4484,-112.074,7.12,14.73,17.26,21.37,2.68,0.31,25,11.25,79.0,6.2,10,30
2021-10-31,Phoenix,33.4484,-112.074,12.13,16.56,12.12,12.01,4.84,0.26,12,16.45,55.6,2.0,10,31
2021-11-01,Phoenix,33.4484,-112.074,10.38,14.82,17.94,12.16,3.19,0.38,19,17.67,50.6,8.7,11,1
2021-11-02,Phoenix,33.4484,-112.074,12.33,11.19,19.17,17.02,4.49,0.29,21,14.54,84.5,1.6,11,2
2021-11-03,Phoenix,33.4484,-112.074,12.72,19.67,15.94,11.62,3.84,0.57,14,11.95,59.4,8.2,11,3
